File name,Package name,File size,Package size,File size in package (%),File size in system (%)
usr/share/ghostscript/10.01.2/Resource/CMap/RKSJ-V,ghostscript,3298,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc600ih.upp,ghostscript,2281,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/Roman,ghostscript,2757,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc600p.upp,ghostscript,1151,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UCS2-H,ghostscript,326418,34979424,0.9,0.4
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UCS2-V,ghostscript,3040,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc600pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF16-H,ghostscript,253322,34979424,0.7,0.3
usr/share/ghostscript/10.01.2/lib/stc640p.upp,ghostscript,1095,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF16-V,ghostscript,3029,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc800ih.upp,ghostscript,2158,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF32-H,ghostscript,324726,34979424,0.9,0.4
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF32-V,ghostscript,3109,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc800p.upp,ghostscript,1115,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc800pl.upp,ghostscript,1097,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF8-H,ghostscript,290125,34979424,0.8,0.3
usr/share/ghostscript/10.01.2/lib/stc_h.upp,ghostscript,1913,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniCNS-UTF8-V,ghostscript,3065,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UCS2-H,ghostscript,274452,34979424,0.8,0.3
usr/share/ghostscript/10.01.2/lib/stc_l.upp,ghostscript,734,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UCS2-V,ghostscript,3236,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stcany.upp,ghostscript,673,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF16-H,ghostscript,200050,34979424,0.6,0.2
usr/share/ghostscript/10.01.2/lib/stcany_h.upp,ghostscript,681,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_l.xbm,ghostscript,1945,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF16-V,ghostscript,3130,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_l_m.xbm,ghostscript,1955,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF32-H,ghostscript,267978,34979424,0.8,0.3
usr/share/ghostscript/10.01.2/lib/gs_m.xbm,ghostscript,945,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF32-V,ghostscript,3246,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_m_m.xbm,ghostscript,955,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF8-H,ghostscript,237903,34979424,0.7,0.3
usr/share/ghostscript/10.01.2/lib/gs_s.xbm,ghostscript,594,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniGB-UTF8-V,ghostscript,3184,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_s_m.xbm,ghostscript,604,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UCS2-H,ghostscript,83661,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/gs_t.xbm,ghostscript,345,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UCS2-V,ghostscript,2783,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_t_m.xbm,ghostscript,355,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF16-H,ghostscript,63017,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/gs_l.xpm,ghostscript,2751,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF16-V,ghostscript,2789,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_m.xpm,ghostscript,1437,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF32-H,ghostscript,84890,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF32-V,ghostscript,2789,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/gs_s.xpm,ghostscript,957,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF8-H,ghostscript,73770,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/lib/gs_t.xpm,ghostscript,605,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniHojo-UTF8-V,ghostscript,2785,34979424,0.0,0.0
usr/bin/gs,ghostscript,17276592,34979424,49.4,20.2
usr/bin/gsbj,ghostscript,350,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UCS2-H,ghostscript,168666,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/lib/PM760p.upp,ghostscript,1160,34979424,0.0,0.0
usr/bin/gsdj,ghostscript,352,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UCS2-HW-H,ghostscript,2889,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/PM760pl.upp,ghostscript,1124,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UCS2-HW-V,ghostscript,6660,34979424,0.0,0.0
usr/bin/gsdj500,ghostscript,352,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/PM820p.upp,ghostscript,1142,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UCS2-V,ghostscript,6578,34979424,0.0,0.0
usr/bin/gslj,ghostscript,353,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF16-H,ghostscript,188140,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/lib/PM820pl.upp,ghostscript,1117,34979424,0.0,0.0
usr/bin/gslp,ghostscript,350,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF16-V,ghostscript,5762,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc670p.upp,ghostscript,1159,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF32-H,ghostscript,245332,34979424,0.7,0.3
usr/bin/gsnd,ghostscript,277,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc670pl.upp,ghostscript,1124,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF32-V,ghostscript,6770,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc680p.upp,ghostscript,1140,34979424,0.0,0.0
usr/bin/dvipdf,ghostscript,1007,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF8-H,ghostscript,216369,34979424,0.6,0.3
usr/share/ghostscript/10.01.2/lib/Stc680pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/bin/eps2eps,ghostscript,639,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc740p.upp,ghostscript,1039,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS-UTF8-V,ghostscript,6275,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc740pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/bin/pdf2dsc,ghostscript,698,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF16-H,ghostscript,188220,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/lib/Stc760p.upp,ghostscript,1141,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF16-V,ghostscript,5786,34979424,0.0,0.0
usr/bin/pdf2ps,ghostscript,909,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc760pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF32-H,ghostscript,245412,34979424,0.7,0.3
usr/bin/pf2afm,ghostscript,498,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc777p.upp,ghostscript,1140,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF32-V,ghostscript,6794,34979424,0.0,0.0
usr/bin/pfbtopfa,ghostscript,516,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stc777pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF8-H,ghostscript,216447,34979424,0.6,0.3
usr/bin/pphs,ghostscript,404,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stp720p.upp,ghostscript,1158,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJIS2004-UTF8-V,ghostscript,6297,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stp720pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/bin/printafm,ghostscript,395,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISPro-UCS2-HW-V,ghostscript,6798,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stp870p.upp,ghostscript,1140,34979424,0.0,0.0
usr/bin/ps2ascii,ghostscript,631,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISPro-UCS2-V,ghostscript,6687,34979424,0.0,0.0
usr/bin/ps2epsi,ghostscript,1264,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/Stp870pl.upp,ghostscript,1115,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISPro-UTF8-V,ghostscript,7536,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISX0213-UTF32-H,ghostscript,245294,34979424,0.7,0.3
usr/share/ghostscript/10.01.2/lib/bjc6000a1.upp,ghostscript,1660,34979424,0.0,0.0
usr/bin/ps2pdf,ghostscript,272,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISX0213-UTF32-V,ghostscript,6821,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/bjc6000b1.upp,ghostscript,1660,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISX02132004-UTF32-H,ghostscript,245375,34979424,0.7,0.3
usr/bin/ps2pdf12,ghostscript,215,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/s400a1.upp,ghostscript,1454,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniJISX02132004-UTF32-V,ghostscript,6845,34979424,0.0,0.0
usr/bin/ps2pdf13,ghostscript,215,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UCS2-H,ghostscript,166078,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UCS2-V,ghostscript,3145,34979424,0.0,0.0
usr/bin/ps2pdf14,ghostscript,215,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/s400b1.upp,ghostscript,1603,34979424,0.0,0.0
usr/bin/ps2pdfwr,ghostscript,1078,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF16-H,ghostscript,123007,34979424,0.4,0.1
usr/share/ghostscript/10.01.2/lib/sharp.upp,ghostscript,1936,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF16-V,ghostscript,3099,34979424,0.0,0.0
usr/bin/ps2ps,ghostscript,647,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/sipixa6.upp,ghostscript,529,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF32-H,ghostscript,165079,34979424,0.5,0.2
usr/bin/ps2ps2,ghostscript,669,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/lib/stc740ih.upp,ghostscript,2123,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF32-V,ghostscript,3199,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF8-H,ghostscript,145914,34979424,0.4,0.2
usr/bin/lprsetup.sh,ghostscript,5470,34979424,0.0,0.0
usr/bin/unix-lpr.sh,ghostscript,4165,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/UniKS-UTF8-V,ghostscript,3145,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/V,ghostscript,3268,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/CMap/WP-Symbol,ghostscript,3162,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/DefaultCMYK,ghostscript,1241,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/DefaultGray,ghostscript,925,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/DefaultRGB,ghostscript,1009,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/TrivialCMYK,ghostscript,1237,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/sGray,ghostscript,1128,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/ColorSpace/sRGB,ghostscript,1133,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/FCO_Dingbats,ghostscript,3443,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/FCO_Symbol,ghostscript,4061,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/FCO_Unicode,ghostscript,69866,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/Decoding/FCO_Wingdings,ghostscript,4908,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/Latin1,ghostscript,7990,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/StandardEncoding,ghostscript,2849,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Decoding/Unicode,ghostscript,137541,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Encoding/CEEncoding,ghostscript,2760,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Encoding/ExpertEncoding,ghostscript,3607,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Encoding/ExpertSubsetEncoding,ghostscript,3358,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Encoding/NotDefEncoding,ghostscript,717,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Encoding/Wingdings,ghostscript,5769,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Font/C059-BdIta,ghostscript,152585,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/C059-Bold,ghostscript,146014,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/C059-Italic,ghostscript,148928,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/C059-Roman,ghostscript,145084,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/D050000L,ghostscript,43343,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusMonoPS-Bold,ghostscript,155992,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusMonoPS-BoldItalic,ghostscript,154177,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusMonoPS-Italic,ghostscript,142983,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusMonoPS-Regular,ghostscript,140353,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusRoman-Bold,ghostscript,133004,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusRoman-BoldItalic,ghostscript,140953,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusRoman-Italic,ghostscript,142085,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusRoman-Regular,ghostscript,133527,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSans-Bold,ghostscript,107795,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSans-BoldItalic,ghostscript,123308,34979424,0.4,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSans-Italic,ghostscript,120927,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSans-Regular,ghostscript,104001,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSansNarrow-Bold,ghostscript,106239,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSansNarrow-BoldOblique,ghostscript,109815,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSansNarrow-Oblique,ghostscript,107359,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/NimbusSansNarrow-Regular,ghostscript,104252,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/P052-Bold,ghostscript,162196,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/Font/P052-BoldItalic,ghostscript,163906,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/Font/P052-Italic,ghostscript,161531,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/Font/P052-Roman,ghostscript,159843,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/Font/StandardSymbolsPS,ghostscript,31444,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Font/URWBookman-Demi,ghostscript,137163,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/URWBookman-DemiItalic,ghostscript,142686,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/URWBookman-Light,ghostscript,137614,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/URWBookman-LightItalic,ghostscript,143233,34979424,0.4,0.2
usr/share/ghostscript/10.01.2/Resource/Font/URWGothic-Book,ghostscript,100637,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/URWGothic-BookOblique,ghostscript,102403,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/URWGothic-Demi,ghostscript,103428,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/URWGothic-DemiOblique,ghostscript,105110,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Font/Z003-MediumItalic,ghostscript,166540,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/IdiomSet/PPI_CUtils,ghostscript,861,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/IdiomSet/Pscript5Idiom,ghostscript,9392,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/FAPIcidfmap,ghostscript,1483,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/FAPIconfig,ghostscript,815,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/FAPIfontmap,ghostscript,1468,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/FCOfontmap-PCLPS2,ghostscript,2857,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/Fontmap,ghostscript,109,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/Fontmap.GS,ghostscript,13216,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/cidfmap,ghostscript,2233,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_agl.ps,ghostscript,218021,34979424,0.6,0.3
usr/share/ghostscript/10.01.2/Resource/Init/gs_btokn.ps,ghostscript,12765,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cet.ps,ghostscript,4964,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cff.ps,ghostscript,6969,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cidcm.ps,ghostscript,16827,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_ciddc.ps,ghostscript,8505,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cidfm.ps,ghostscript,8069,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cidfn.ps,ghostscript,14547,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cidtt.ps,ghostscript,5847,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cmap.ps,ghostscript,18715,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_cspace.ps,ghostscript,4059,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_dbt_e.ps,ghostscript,2134,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_diskn.ps,ghostscript,6867,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_dps1.ps,ghostscript,4762,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_dps2.ps,ghostscript,8771,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_dscp.ps,ghostscript,3938,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_epsf.ps,ghostscript,12256,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_fapi.ps,ghostscript,15611,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_fntem.ps,ghostscript,11389,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_fonts.ps,ghostscript,48921,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/Resource/Init/gs_frsd.ps,ghostscript,3780,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_icc.ps,ghostscript,3104,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_il1_e.ps,ghostscript,2722,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_img.ps,ghostscript,23998,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_init.ps,ghostscript,94514,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Init/gs_lev2.ps,ghostscript,43883,34979424,0.1,0.1
usr/share/ghostscript/10.01.2/Resource/Init/gs_ll3.ps,ghostscript,19580,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_mex_e.ps,ghostscript,3843,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_mgl_e.ps,ghostscript,2181,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_mro_e.ps,ghostscript,2506,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_pdf_e.ps,ghostscript,1556,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_pdfwr.ps,ghostscript,33236,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_res.ps,ghostscript,42045,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_resmp.ps,ghostscript,22482,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_setpd.ps,ghostscript,38491,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_statd.ps,ghostscript,17859,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_std_e.ps,ghostscript,3143,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_sym_e.ps,ghostscript,3104,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_trap.ps,ghostscript,2946,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_ttf.ps,ghostscript,66621,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/Init/gs_typ32.ps,ghostscript,4560,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_typ42.ps,ghostscript,2096,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_type1.ps,ghostscript,12706,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/gs_wan_e.ps,ghostscript,1563,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/Init/pdf_base.ps,ghostscript,61431,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/Init/pdf_draw.ps,ghostscript,192521,34979424,0.6,0.2
usr/share/ghostscript/10.01.2/Resource/Init/pdf_font.ps,ghostscript,99477,34979424,0.3,0.1
usr/share/ghostscript/10.01.2/Resource/Init/pdf_main.ps,ghostscript,180102,34979424,0.5,0.2
usr/share/ghostscript/10.01.2/Resource/Init/pdf_ops.ps,ghostscript,76597,34979424,0.2,0.1
usr/share/ghostscript/10.01.2/Resource/Init/pdf_rbld.ps,ghostscript,20480,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/pdf_sec.ps,ghostscript,27865,34979424,0.1,0.0
usr/share/ghostscript/10.01.2/Resource/Init/xlatmap,ghostscript,1767,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/SubstCID/CNS1-WMode,ghostscript,1446,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/SubstCID/GB1-WMode,ghostscript,1871,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/SubstCID/Japan1-WMode,ghostscript,2490,34979424,0.0,0.0
usr/share/ghostscript/10.01.2/Resource/SubstCID/Korea1-WMode,ghostscript,2036,34979424,0.0,0.0
usr/share/fonts/gs/a010013l.afm,ghostscript-fonts,42833,4726767,0.9,0.1
usr/share/fonts/gs/a010015l.afm,ghostscript-fonts,42749,4726767,0.9,0.1
usr/share/fonts/gs/a010033l.afm,ghostscript-fonts,42708,4726767,0.9,0.0
usr/share/fonts/gs/a010035l.afm,ghostscript-fonts,42967,4726767,0.9,0.1
usr/share/fonts/gs/b018012l.afm,ghostscript-fonts,42970,4726767,0.9,0.1
usr/share/fonts/gs/b018015l.afm,ghostscript-fonts,42632,4726767,0.9,0.0
usr/share/fonts/gs/b018032l.afm,ghostscript-fonts,43396,4726767,0.9,0.1
usr/share/fonts/gs/b018035l.afm,ghostscript-fonts,43083,4726767,0.9,0.1
usr/share/fonts/gs/c059013l.afm,ghostscript-fonts,43033,4726767,0.9,0.1
usr/share/fonts/gs/c059016l.afm,ghostscript-fonts,42851,4726767,0.9,0.1
usr/share/fonts/gs/c059033l.afm,ghostscript-fonts,43205,4726767,0.9,0.1
usr/share/fonts/gs/c059036l.afm,ghostscript-fonts,43017,4726767,0.9,0.1
usr/share/fonts/gs/d050000l.afm,ghostscript-fonts,9381,4726767,0.2,0.0
usr/share/fonts/gs/n019003l.afm,ghostscript-fonts,42882,4726767,0.9,0.1
usr/share/fonts/gs/n019004l.afm,ghostscript-fonts,42593,4726767,0.9,0.0
